gene_id,MFN01,MFN02,MFN03,MFN04,MFPA01,MFPA02,MFPA03,MFPA04
ENSG00000179846.11,4,7,3,4,1,3,4,1
ENSG00000007255.10,147,187,212,171,57,46,65,40
ENSG00000189114.8,280,304,362,291,145,122,110,140
ENSG00000283632.4,0,2,3,0,5,0,8,8
ENSG00000104879.5,51,41,57,50,40,23,26,28
ENSG00000242675.1,0,0,0,0,3,0,0,2
ENSG00000104892.17,2,2,2,1,7,12,15,9
ENSG00000104884.17,564,501,673,470,130,113,142,132
ENSG00000104881.16,16,17,18,13,15,8,22,18
ENSG00000117877.11,46,46,46,43,12,15,12,18
ENSG00000012061.16,396,402,455,391,609,551,586,664
ENSG00000275726.1,0,0,0,0,0,0,1,0
ENSG00000125740.14,3,2,4,8,102,86,91,112
ENSG00000125744.12,123,115,131,116,100,74,83,80
ENSG00000213889.11,82,95,128,101,46,49,47,38
ENSG00000125753.14,5817,5749,7001,5905,3074,2951,3174,3767
ENSG00000125741.5,719,784,899,774,231,251,227,276
ENSG00000177464.5,1,2,0,0,2,1,5,3
ENSG00000125746.18,677,728,787,702,402,392,372,442
ENSG00000267757.4,0,0,0,0,2,3,4,2
ENSG00000241226.3,0,0,0,0,0,1,0,1
ENSG00000010310.9,3,7,5,10,6,4,11,7
ENSG00000207773.1,0,0,0,0,0,0,0,0
ENSG00000125743.11,1546,1669,2137,1634,1403,1321,1432,1458
ENSG00000011478.13,240,224,285,266,221,259,245,281
ENSG00000177051.6,352,320,388,305,134,113,123,132
ENSG00000279407.1,28,39,30,32,9,5,12,4
ENSG00000237452.3,1,3,1,0,1,1,2,1
ENSG00000177045.11,25,24,40,19,3,1,3,2
ENSG00000259605.3,1,1,0,1,0,0,0,0
ENSG00000267395.5,8,3,2,1,1,1,0,0
ENSG00000104936.20,198,196,225,175,38,28,31,43
ENSG00000185800.12,503,458,605,481,362,299,392,389
ENSG00000104941.8,0,1,0,0,3,2,3,4
ENSG00000125755.19,1847,1828,2236,1786,539,462,520,599
ENSG00000269148.1,4,3,7,6,1,0,0,0
ENSG00000170608.3,0,0,0,0,0,0,1,0
ENSG00000170604.5,215,196,272,199,259,196,246,232
ENSG00000176182.6,122,124,172,123,104,97,92,97
ENSG00000104967.8,3,3,1,0,12,13,18,10
ENSG00000104983.8,132,130,188,123,29,20,26,18
ENSG00000211580.1,1,0,0,0,0,0,0,0
ENSG00000008438.5,0,1,2,1,0,0,1,0
ENSG00000268401.2,6,2,4,5,1,2,3,3
ENSG00000204869.9,0,1,0,1,0,0,2,0
ENSG00000188624.3,0,0,0,0,0,0,1,0
ENSG00000259339.2,0,0,0,0,0,0,2,0
ENSG00000204866.9,0,0,0,0,4,4,11,2
ENSG00000269729.1,0,0,0,0,0,0,1,0
ENSG00000268621.6,0,1,0,0,1,3,7,3
ENSG00000268460.2,0,0,0,0,1,3,4,1
ENSG00000269637.1,16,18,1,1,12,10,1,1
ENSG00000188293.6,0,0,0,0,0,0,1,0
ENSG00000277748.1,0,0,0,0,0,0,1,0
ENSG00000124440.16,0,0,0,0,20,19,24,7
ENSG00000011485.15,1016,1034,1245,1015,269,238,283,297
ENSG00000269151.2,0,0,1,0,1,0,0,0
ENSG00000169515.8,0,0,0,0,1,1,1,0
ENSG00000277531.3,0,1,0,1,3,0,6,1
ENSG00000182013.18,0,0,0,0,0,0,1,0
ENSG00000230510.8,12,7,19,10,4,4,18,8
ENSG00000204851.7,0,0,1,0,0,0,3,0
ENSG00000278797.1,0,0,1,0,0,0,0,0
ENSG00000249210.1,3,2,6,2,4,2,6,3
ENSG00000160014.17,6055,6095,7731,5971,3542,3274,3743,3727
ENSG00000160013.9,331,258,353,270,39,35,33,47
ENSG00000167414.5,0,0,0,0,0,0,2,0
ENSG00000279161.1,2,1,1,0,0,1,2,1
ENSG00000197380.11,36,23,36,29,26,31,28,30
ENSG00000245598.7,6,3,7,3,4,1,3,2
ENSG00000105287.13,487,478,551,497,299,266,317,306
ENSG00000243560.3,1,0,0,1,1,4,1,0
ENSG00000211513.5,0,0,0,0,0,0,1,0
ENSG00000090372.15,1581,1462,1781,1443,1061,900,1021,1122
ENSG00000269487.1,1,1,0,0,0,1,0,0
ENSG00000222614.1,0,0,0,0,0,0,2,1
ENSG00000181027.11,290,315,373,296,80,60,85,109
ENSG00000105281.12,2739,2705,3247,2819,1737,1449,1495,1806
ENSG00000275719.1,3,1,5,4,1,0,2,1
ENSG00000269014.1,0,1,0,0,2,0,2,0
ENSG00000042753.12,2376,2353,2833,2256,1530,1495,1606,1651
ENSG00000160007.19,1831,2075,2477,2308,997,857,893,1086
ENSG00000279948.1,3,13,14,7,6,7,1,3
ENSG00000130751.10,22,14,24,18,4,4,3,2
ENSG00000130748.7,122,100,201,103,50,36,79,50
ENSG00000130749.10,657,649,735,583,165,140,152,181
ENSG00000142230.13,1718,1943,2212,1837,1077,1034,1009,1156
ENSG00000105327.18,160,141,210,177,200,166,185,179
ENSG00000286669.1,0,0,0,0,0,0,0,0
ENSG00000105321.14,298,293,343,297,445,474,503,455
ENSG00000257704.4,64,42,73,57,57,41,76,61
ENSG00000197405.8,8832,8619,9739,9674,2366,2213,2243,2678
ENSG00000134830.6,1904,2008,2095,2075,204,198,217,258
ENSG00000134815.19,1119,1030,1230,1047,543,439,519,601
ENSG00000288827.1,77,83,107,82,13,9,16,13
ENSG00000105419.18,86,80,82,87,103,80,97,118
ENSG00000118160.14,1,1,0,1,1,0,0,1
ENSG00000287896.1,4,3,4,3,5,5,0,0
ENSG00000118162.14,72,77,83,77,15,16,26,15
ENSG00000268061.5,8,6,9,9,3,1,6,1
ENSG00000105402.8,581,627,746,589,409,376,431,486
ENSG00000279861.1,21,11,17,16,6,6,6,4
ENSG00000118156.13,4,3,3,2,7,4,2,4
ENSG00000276588.1,0,0,0,1,0,0,0,0
ENSG00000268746.1,0,0,0,0,2,0,2,1
ENSG00000277383.1,1,2,3,2,0,0,2,0
ENSG00000063169.12,160,162,205,144,63,59,57,61
ENSG00000269806.1,1,1,0,0,1,0,0,0
ENSG00000278999.1,0,0,0,0,0,0,1,0
ENSG00000024422.12,182,154,224,157,220,183,210,224
ENSG00000105373.19,2078,2178,2790,2054,2405,2217,2495,2510
ENSG00000269656.1,1,0,2,0,0,1,1,1
ENSG00000178980.16,906,906,1152,863,322,262,284,342
ENSG00000213035.4,0,0,0,0,0,0,0,1
ENSG00000271150.1,0,0,0,0,1,3,2,0
ENSG00000178928.8,0,0,0,0,0,0,0,0
ENSG00000105392.16,0,0,1,1,22,34,46,21
ENSG00000259108.3,0,0,0,0,2,0,1,0
ENSG00000105398.4,0,0,0,0,1,0,2,0
ENSG00000188334.3,0,0,0,0,2,2,4,1
ENSG00000169393.10,0,0,0,0,0,0,0,1
ENSG00000105507.3,0,0,0,0,0,2,3,2
ENSG00000105499.14,590,691,800,604,193,208,238,231
ENSG00000269420.5,1,1,0,0,0,0,0,1
ENSG00000105486.14,643,669,806,594,109,94,107,125
ENSG00000269534.5,0,0,1,0,0,1,1,4
ENSG00000269321.1,0,0,0,0,0,0,1,0
ENSG00000185453.13,188,150,230,180,117,87,129,125
ENSG00000105483.18,1514,1843,1871,1730,309,294,291,382
ENSG00000280353.1,6,8,5,2,11,5,6,1
ENSG00000268583.2,8,9,16,6,2,3,2,2
ENSG00000268001.1,173,214,258,192,47,51,43,69
ENSG00000268186.1,3,2,0,0,0,0,0,0
ENSG00000178150.10,13,23,45,30,10,10,20,14
ENSG00000105479.16,2,2,1,6,1,1,2,3
ENSG00000142227.11,1770,1687,2041,1731,1213,1197,1121,1221
ENSG00000161558.11,89,74,96,67,20,23,17,19
ENSG00000105467.9,2,0,0,0,2,1,2,1
ENSG00000105438.9,2009,2073,2586,2045,2601,2466,2542,2859
ENSG00000105464.4,1252,1085,1430,1122,197,165,222,241
ENSG00000105447.13,819,879,1053,895,356,300,344,380
ENSG00000182324.7,28,34,46,28,41,27,39,29
ENSG00000268530.6,0,0,0,0,0,0,2,0
ENSG00000105443.16,579,647,694,543,402,348,426,434
ENSG00000142235.13,3,10,7,5,2,2,2,1
ENSG00000287603.1,0,1,0,0,7,11,11,7
ENSG00000088002.12,1,0,0,0,1,3,4,2
ENSG00000105523.4,0,1,1,1,4,3,5,4
ENSG00000177202.3,0,0,0,0,3,7,6,4
ENSG00000063177.13,6639,6436,8451,6292,7349,6720,7719,7451
ENSG00000268093.1,2,4,3,1,3,2,2,0
ENSG00000063176.16,221,212,226,197,70,79,60,69
ENSG00000105516.11,71,73,86,48,41,48,35,45
ENSG00000063180.9,20,13,27,20,20,11,20,22
ENSG00000232871.8,4,0,2,1,2,4,3,1
ENSG00000142233.14,3,0,0,0,0,0,0,0
ENSG00000176920.13,6,9,7,2,15,7,17,9
ENSG00000176909.12,6,7,8,2,2,2,5,2
ENSG00000105538.10,1,2,0,2,4,1,9,3
ENSG00000182264.9,0,0,1,0,1,0,1,0
ENSG00000174951.12,1,1,0,1,1,4,4,6
ENSG00000105550.10,0,0,0,0,1,1,1,0
ENSG00000105552.15,245,227,272,226,100,81,106,97
ENSG00000286024.2,0,3,2,1,0,0,1,0
ENSG00000087076.9,37,33,38,26,68,54,62,53
ENSG00000105559.12,46,45,46,34,20,19,21,15
ENSG00000087074.8,3120,3181,3619,3205,10783,9731,11308,11351
ENSG00000104804.8,1,0,3,1,0,6,3,2
ENSG00000104805.16,2940,2951,3700,2878,2849,2533,2983,2992
ENSG00000235191.1,0,0,2,1,1,0,1,1
ENSG00000260366.1,0,2,0,3,1,0,0,1
ENSG00000104808.8,5,11,7,6,4,9,6,6
ENSG00000087088.21,667,747,946,760,398,392,472,486
ENSG00000267898.1,7,4,5,3,5,5,5,8
ENSG00000087086.15,497861,477293,516543,400201,863251,758761,728726,776924
ENSG00000104812.15,878,832,1069,830,267,274,279,257
ENSG00000183207.14,997,957,1173,984,422,411,411,401
ENSG00000104826.15,0,3,1,2,0,0,1,0
ENSG00000268655.2,3,1,2,2,0,0,1,2
ENSG00000267099.1,0,0,0,0,0,0,1,0
ENSG00000104818.15,0,0,0,0,1,0,0,0
ENSG00000196337.13,0,0,0,0,0,0,0,1
ENSG00000268108.1,1,1,0,0,0,0,0,0
ENSG00000268287.1,0,0,0,0,0,0,1,0
ENSG00000104848.2,1,4,1,2,5,3,5,3
ENSG00000104852.15,2683,2682,3194,2697,1355,1237,1502,1406
ENSG00000104863.12,42,45,68,42,37,25,48,28
ENSG00000221916.4,11,5,8,5,4,3,2,2
ENSG00000177380.14,347,346,382,293,146,128,147,166
ENSG00000130528.12,28,22,28,20,6,3,8,4
ENSG00000130529.16,530,539,722,525,332,300,313,338
ENSG00000269009.1,1,0,0,0,1,0,0,0
ENSG00000235555.1,2,0,1,0,3,3,0,0
ENSG00000063127.16,16,10,17,15,0,2,5,1
ENSG00000197813.6,1,4,9,4,0,1,0,0
ENSG00000104894.12,1182,1107,1339,1030,649,590,581,717
ENSG00000074219.14,9,8,6,8,4,0,4,3
ENSG00000268157.1,8,8,8,3,2,3,2,0
ENSG00000104901.7,2,2,3,2,1,2,5,3
ENSG00000268686.2,35,26,45,44,10,4,12,6
ENSG00000161609.10,10,24,18,21,1,5,8,1
ENSG00000142538.2,0,1,0,0,0,0,0,0
ENSG00000261949.7,0,0,0,0,0,0,1,0
ENSG00000104888.10,353,346,404,366,388,307,388,406
ENSG00000104872.11,503,493,608,533,257,205,247,225
ENSG00000161618.10,478,421,575,463,118,91,140,130
ENSG00000090554.13,2,2,2,3,2,2,2,3
ENSG00000273189.1,0,0,2,1,0,0,0,0
ENSG00000142541.18,14057,14166,17357,13531,11458,10583,10922,11744
ENSG00000142534.7,12071,12528,15085,11674,11093,10228,10958,11252
ENSG00000104870.13,4709,4853,5856,4606,2750,2340,2836,2822
ENSG00000142552.8,178,148,168,159,30,14,30,20
ENSG00000142546.14,430,425,502,431,335,248,310,292
ENSG00000126460.11,1,3,3,1,2,1,4,2
ENSG00000126464.15,629,678,782,611,132,115,139,139
ENSG00000126458.4,494,469,648,433,455,449,506,488
ENSG00000126461.15,1167,1069,1465,1182,870,717,852,854
ENSG00000126456.16,680,762,843,671,306,227,331,306
ENSG00000126453.10,241,253,317,259,134,127,185,160
ENSG00000126457.22,1838,1724,2263,1876,843,732,798,868
ENSG00000224420.4,6,3,4,3,3,0,0,1
ENSG00000169169.15,3,1,2,2,13,12,13,10
ENSG00000243829.1,6,9,11,8,9,7,11,5
ENSG00000126467.11,0,2,2,1,1,0,3,2
ENSG00000196961.13,1789,1787,2319,1971,1151,1058,1007,1177
ENSG00000010361.14,15,20,31,16,10,15,11,9
ENSG00000269194.1,0,0,0,0,0,0,0,0
ENSG00000104973.19,867,788,977,822,338,287,319,297
ENSG00000268006.1,8,3,8,3,4,1,2,2
ENSG00000104960.15,326,306,389,354,126,104,123,128
ENSG00000268047.1,0,2,1,1,0,0,1,1
ENSG00000265954.1,0,0,0,0,1,0,0,0
ENSG00000269352.1,21,24,17,19,2,0,5,2
ENSG00000039650.12,480,384,548,440,235,219,221,237
ENSG00000204673.11,1155,1007,1238,997,673,603,694,737
ENSG00000104946.14,1163,1078,1342,1071,375,296,344,403
ENSG00000104951.16,5124,4800,6390,5148,2460,2241,2435,2563
ENSG00000213024.12,1876,1860,2085,1810,656,598,679,719
ENSG00000169136.13,3873,3820,4024,3504,1155,997,1131,1210
ENSG00000161640.15,116,142,165,131,20,16,23,14
ENSG00000161643.13,215,259,287,257,10,10,11,10
ENSG00000105053.11,529,537,632,516,185,144,202,208
ENSG00000276729.1,1,0,0,0,2,1,1,1
ENSG00000142528.16,370,487,516,437,231,225,226,260
ENSG00000269091.6,7,5,9,6,1,5,3,1
ENSG00000204666.3,1,0,0,0,0,0,0,0
ENSG00000269540.1,0,0,1,0,0,0,1,0
ENSG00000267890.1,4,3,0,2,1,1,4,0
ENSG00000287001.2,1,1,0,0,7,3,10,4
ENSG00000161652.13,0,0,0,0,1,1,1,1
ENSG00000105357.20,80,79,118,60,46,32,51,51
ENSG00000276002.1,0,0,0,0,5,5,2,3
ENSG00000131398.15,232,280,279,261,122,122,123,122
ENSG00000131408.15,855,849,1078,940,973,824,939,960
ENSG00000131401.12,1,0,3,4,0,0,0,0
ENSG00000131400.8,14,13,18,7,0,2,3,1
ENSG00000269392.1,4,2,2,1,2,3,2,2
ENSG00000062822.16,741,772,950,715,100,97,69,114
ENSG00000269404.7,5,1,3,3,4,5,4,3
ENSG00000086967.10,1,0,0,0,3,2,2,3
ENSG00000142530.11,6,9,5,3,1,2,1,2
ENSG00000161671.17,2834,2625,3369,2661,1847,1488,1763,1917
ENSG00000161677.12,229,231,238,213,175,228,206,222
ENSG00000204653.10,33,29,34,33,0,1,4,2
ENSG00000131409.13,56,47,72,63,88,65,68,82
ENSG00000268231.1,2,3,0,1,0,0,1,0
ENSG00000213023.11,100,117,123,105,86,64,78,63
ENSG00000235034.7,17,22,41,37,26,19,31,30
ENSG00000161681.17,269,269,279,209,283,193,239,285
ENSG00000105472.14,2563,2495,3480,2470,1252,1100,1307,1268
ENSG00000142511.4,1,0,0,1,1,0,0,0
ENSG00000261341.7,0,3,3,3,5,7,10,11
ENSG00000142513.6,7,13,9,3,1,0,4,0
ENSG00000268375.1,1,0,1,0,2,1,3,2
ENSG00000167747.16,907,809,1100,840,349,347,378,389
ENSG00000221241.1,1,1,2,0,0,0,1,0
ENSG00000284711.1,0,0,0,0,0,0,0,0
ENSG00000180279.7,3,2,3,1,2,0,2,0
ENSG00000167748.11,20,17,28,18,5,4,13,12
ENSG00000174562.13,0,0,0,0,0,0,2,1
ENSG00000142515.16,0,0,0,0,3,5,5,6
ENSG00000167751.13,0,0,0,0,1,3,1,0
ENSG00000197588.9,1,0,0,3,43,36,30,34
ENSG00000167749.12,0,0,0,0,1,1,0,0
ENSG00000228674.4,1,2,0,3,0,2,0,2
ENSG00000167754.13,0,0,0,0,0,0,1,0
ENSG00000167755.15,0,0,0,0,0,0,1,1
ENSG00000279676.1,0,0,0,0,0,0,1,0
ENSG00000267879.2,0,0,0,0,2,3,3,1
ENSG00000169035.12,0,0,0,0,0,0,1,0
ENSG00000129455.15,0,0,0,0,0,0,0,1
ENSG00000129451.12,3,1,0,1,7,8,5,8
ENSG00000167757.14,0,0,0,0,2,0,4,1
ENSG00000186474.16,0,0,0,0,1,0,0,2
ENSG00000268390.1,0,0,0,0,1,0,2,0
ENSG00000167759.13,1,0,0,0,0,2,0,0
ENSG00000129437.11,3,0,4,2,0,0,3,1
ENSG00000142544.7,147,98,165,107,81,63,119,104
ENSG00000268581.1,5,10,9,9,2,1,0,0
ENSG00000129450.9,466,482,625,466,10,7,7,7
ENSG00000267990.1,1,2,0,3,0,0,0,0
ENSG00000168995.13,310,325,399,337,23,21,23,22
ENSG00000267895.1,9,11,7,9,0,0,0,0
ENSG00000269072.1,1,1,0,5,2,2,1,2
ENSG00000269681.1,1,0,2,0,0,0,0,0
ENSG00000171101.14,105,109,133,113,6,9,9,11
ENSG00000268336.1,1,0,0,0,0,0,1,0
ENSG00000268652.1,0,0,0,0,0,0,1,0
ENSG00000269253.1,1,0,0,0,0,0,0,0
ENSG00000268849.5,71,74,54,64,10,8,7,5
ENSG00000105383.15,1940,2035,2354,2063,489,501,476,484
ENSG00000179213.14,4,6,2,4,0,1,4,0
ENSG00000268595.1,0,0,0,0,0,0,1,0
ENSG00000268318.5,1,0,0,0,0,0,0,0
ENSG00000269021.1,0,0,0,0,0,1,0,3
ENSG00000142549.10,39,44,40,42,7,4,8,5
ENSG00000186806.6,82,93,109,82,37,34,40,37
ENSG00000267905.5,0,1,1,0,0,0,0,0
ENSG00000105379.10,173,191,211,178,67,69,74,65
ENSG00000269403.1,0,0,0,0,1,0,0,0
ENSG00000268520.1,3,2,6,4,2,2,1,2
ENSG00000160318.6,6,3,7,5,0,2,1,3
ENSG00000105374.10,100,101,178,102,13,16,13,19
ENSG00000105370.8,0,0,0,0,0,0,2,0
ENSG00000262874.2,0,3,0,0,0,2,0,0
ENSG00000268889.2,2,0,2,0,0,0,0,0
ENSG00000268144.1,0,1,0,0,0,2,2,0
ENSG00000142512.15,39,49,54,47,0,1,3,2
ENSG00000254760.1,1,0,1,0,0,0,0,0
ENSG00000255441.1,0,0,2,3,0,0,0,0
ENSG00000105366.15,0,0,0,0,0,0,0,0
ENSG00000213822.6,0,0,0,0,2,1,3,0
ENSG00000254521.7,0,3,2,1,4,5,4,2
ENSG00000105492.16,1,1,2,1,1,1,2,0
ENSG00000105497.8,228,277,304,313,74,67,65,76
ENSG00000289037.1,0,2,1,2,0,0,0,0
ENSG00000269388.1,6,3,5,3,3,2,3,2
ENSG00000267808.1,1,3,2,0,0,0,0,0
ENSG00000268500.6,46,50,64,48,9,8,9,17
ENSG00000244071.1,2,1,0,0,0,0,0,0
ENSG00000254415.4,233,276,290,240,16,25,24,18
ENSG00000243469.1,0,0,0,0,1,0,0,0
ENSG00000269959.1,4,4,1,5,1,1,3,3
ENSG00000182310.15,53,42,66,39,3,3,3,6
ENSG00000207550.1,0,0,0,0,0,0,0,0
ENSG00000105509.11,0,6,0,3,0,0,1,0
ENSG00000171051.9,61,91,134,68,2,4,6,2
ENSG00000171049.9,31,42,59,24,0,1,3,1
ENSG00000286236.1,2,3,0,1,0,0,0,0
ENSG00000187474.5,9,16,16,16,1,0,1,0
ENSG00000161551.15,136,197,230,191,17,19,30,27
ENSG00000268316.1,0,1,1,1,0,0,1,0
ENSG00000283236.1,28,39,43,45,2,5,5,5
ENSG00000268095.1,0,2,3,1,0,0,0,2
ENSG00000198093.11,98,85,102,123,21,26,29,20
ENSG00000283285.1,0,0,0,0,0,0,2,0
ENSG00000176024.18,85,93,99,94,20,16,17,24
ENSG00000269235.3,11,17,20,8,2,3,4,7
ENSG00000256683.7,208,229,248,238,152,125,130,171
ENSG00000197619.15,204,217,234,206,41,48,51,57
ENSG00000142556.19,215,262,290,262,142,101,119,128
ENSG00000256087.7,172,196,221,177,71,32,60,80
ENSG00000275055.1,2,1,4,1,1,1,1,2
ENSG00000260160.1,17,13,21,9,4,2,5,3
ENSG00000197608.12,342,400,445,376,84,51,99,113
ENSG00000270248.1,1,2,3,1,0,0,0,1
ENSG00000204611.7,249,282,310,316,126,84,114,113
ENSG00000268458.1,0,0,0,0,0,0,0,0
ENSG00000243680.1,6,9,18,10,15,10,5,13
ENSG00000196267.14,53,85,71,86,23,19,33,20
ENSG00000267927.1,3,0,1,0,1,0,3,1
ENSG00000105568.18,3725,3733,4706,3867,4526,4081,4273,4461
ENSG00000274380.1,1,0,0,0,1,0,0,0
ENSG00000268015.1,0,2,0,1,0,0,1,0
ENSG00000196214.11,435,508,485,497,179,146,152,180
ENSG00000208002.1,2,3,0,0,0,0,0,1
ENSG00000269102.1,5,4,3,6,0,0,0,4
ENSG00000198464.14,494,562,619,611,27,37,35,41
ENSG00000269535.1,1,3,6,1,0,1,2,2
ENSG00000167554.15,63,63,63,73,39,20,26,34
ENSG00000221923.9,30,47,66,38,21,15,27,19
ENSG00000269834.7,55,70,85,48,6,9,10,11
ENSG00000277977.1,1,3,0,1,0,0,0,0
ENSG00000167555.14,132,176,176,171,28,28,36,39
ENSG00000269776.1,0,0,0,0,0,2,0,0
ENSG00000198633.11,3,4,5,6,4,4,7,6
ENSG00000258405.11,0,0,0,0,8,9,9,6
ENSG00000288253.1,0,0,0,1,1,2,3,3
ENSG00000278543.1,0,0,0,0,1,0,2,1
ENSG00000198482.14,123,172,187,178,70,56,61,59
ENSG00000167562.14,75,103,108,83,28,18,30,34
ENSG00000289102.1,27,46,42,21,8,6,5,13
ENSG00000123870.10,19,36,36,26,5,0,3,5
ENSG00000167766.20,573,619,665,599,97,86,84,100
ENSG00000268970.1,4,8,10,5,0,2,2,2
ENSG00000269825.2,112,138,139,131,20,13,24,38
ENSG00000288953.1,46,47,44,36,7,11,5,16
ENSG00000213020.10,156,195,248,191,43,41,51,45
ENSG00000189190.11,238,294,321,317,48,56,63,68
ENSG00000198538.11,336,421,422,408,117,94,115,152
ENSG00000255875.2,0,0,1,1,1,1,3,3
ENSG00000204604.13,384,434,472,508,168,132,142,149
ENSG00000182986.15,149,213,190,175,21,22,35,30
ENSG00000283695.1,0,0,0,1,0,0,0,0
ENSG00000213793.6,143,178,199,193,35,37,33,41
ENSG00000269646.1,4,2,3,4,1,0,1,0
ENSG00000213801.4,21,25,14,12,8,3,8,9
ENSG00000180257.14,223,215,239,227,70,63,68,74
ENSG00000242779.7,0,3,3,0,8,8,11,5
ENSG00000268282.1,5,4,7,10,7,3,5,4
ENSG00000267943.1,0,0,0,0,5,4,8,2
ENSG00000269526.2,0,0,0,0,0,0,1,0
ENSG00000268964.3,0,0,0,0,5,1,4,2
ENSG00000170949.18,417,451,491,514,195,185,183,245
ENSG00000170954.12,4,3,6,3,0,0,2,3
ENSG00000197937.13,121,149,196,184,20,21,25,31
ENSG00000197497.11,18,25,29,15,5,8,13,11
ENSG00000269001.3,93,74,102,90,18,14,11,15
ENSG00000267809.1,18,17,21,24,13,11,7,13
ENSG00000197928.11,2,0,0,0,4,0,7,1
ENSG00000228567.3,0,0,0,0,0,0,1,0
ENSG00000269758.1,0,0,1,0,0,0,0,0
ENSG00000189348.6,0,0,0,0,0,0,0,0
ENSG00000163098.6,0,0,0,0,0,0,0,0
ENSG00000269118.1,0,0,0,0,1,0,0,1
ENSG00000213799.13,258,311,329,316,121,93,115,136
ENSG00000203326.12,300,333,313,368,45,55,47,56
ENSG00000196417.13,183,190,248,193,91,60,49,77
ENSG00000239912.1,3,3,7,2,0,1,0,4
ENSG00000241015.2,217,225,245,235,27,20,26,26
ENSG00000160336.17,446,548,512,543,85,70,76,96
ENSG00000287608.1,25,20,33,18,3,1,3,14
ENSG00000198346.11,159,175,205,205,25,28,35,41
ENSG00000250731.1,11,15,18,17,3,4,4,2
ENSG00000213777.5,0,1,0,0,1,0,0,0
ENSG00000130844.19,141,196,205,155,11,2,17,5
ENSG00000268864.4,0,0,0,0,4,3,3,1
ENSG00000269608.1,1,1,1,2,2,0,1,0
ENSG00000242668.3,0,0,0,0,0,1,0,0
ENSG00000204595.1,0,0,0,0,0,0,2,1
ENSG00000200393.1,0,0,0,0,0,0,0,2
ENSG00000270347.1,0,0,0,0,0,0,1,0
ENSG00000283540.1,0,0,0,0,0,0,0,1
ENSG00000207615.3,0,0,0,0,0,0,1,0
ENSG00000283455.1,0,0,0,0,1,0,0,0
ENSG00000207738.1,0,0,0,0,0,1,1,0
ENSG00000283490.1,0,0,0,0,0,0,1,0
ENSG00000207981.1,0,0,0,0,0,1,0,0
ENSG00000207799.1,0,0,0,0,0,0,0,1
ENSG00000252734.1,0,0,0,0,0,1,1,1
ENSG00000283330.1,0,0,0,0,0,0,0,1
ENSG00000207634.1,0,0,0,0,1,0,0,0
ENSG00000252191.1,0,0,0,0,0,1,1,0
ENSG00000207992.1,0,0,0,0,3,0,2,1
ENSG00000269842.5,0,0,0,0,2,1,3,3
ENSG00000237589.1,0,0,0,0,1,0,2,2
ENSG00000229000.1,0,1,1,0,0,0,0,0
ENSG00000238150.1,4,2,1,0,2,4,6,1
ENSG00000269877.3,0,1,0,0,0,0,0,0
ENSG00000199143.1,0,0,0,1,0,0,0,0
ENSG00000142405.22,71,61,104,53,6,6,11,7
ENSG00000228323.2,0,0,0,1,1,0,1,0
ENSG00000179820.16,129,109,159,182,80,86,64,76
ENSG00000126583.12,0,0,0,1,1,3,2,2
ENSG00000105605.8,0,0,1,0,1,0,1,0
ENSG00000142408.7,1,0,0,0,9,3,7,7
ENSG00000130433.8,0,0,0,0,1,0,1,0
ENSG00000276206.1,1,0,0,0,0,0,0,0
ENSG00000189068.11,0,0,0,0,1,1,5,1
ENSG00000248385.8,0,0,0,0,0,2,0,0
ENSG00000170909.14,356,329,433,346,60,46,48,74
ENSG00000170906.16,596,535,677,425,303,270,339,313
ENSG00000105619.14,559,585,696,527,392,344,437,413
ENSG00000105618.14,527,514,628,459,211,210,221,233
ENSG00000237017.1,2,4,9,7,1,0,2,2
ENSG00000088038.19,844,885,1049,830,579,496,572,554
ENSG00000105617.4,90,97,117,100,89,63,88,92
ENSG00000167608.12,9,5,9,8,11,15,17,10
ENSG00000125505.17,1091,1067,1305,1139,612,530,576,659
ENSG00000170892.13,402,371,452,392,393,316,361,426
ENSG00000223660.1,0,1,0,0,0,0,0,0
ENSG00000170889.14,4692,5461,6462,5033,4778,4462,4793,4904
ENSG00000204577.12,62,73,66,70,68,61,48,68
ENSG00000235081.1,0,0,0,0,2,2,2,3
ENSG00000244482.10,27,19,27,27,27,20,19,34
ENSG00000249189.1,0,0,0,0,0,0,0,0
ENSG00000105609.17,0,0,2,1,1,1,1,0
ENSG00000240296.1,0,0,0,1,0,0,0,0
ENSG00000131042.15,33,38,46,35,4,2,4,3
ENSG00000251431.1,0,0,0,0,0,1,0,0
ENSG00000234436.1,0,0,0,0,1,0,0,0
ENSG00000187116.14,3,2,1,4,13,8,12,8
ENSG00000275210.1,0,0,1,1,0,0,0,0
ENSG00000250507.1,0,0,0,0,4,6,5,4
ENSG00000239961.3,2,4,7,3,0,0,2,0
ENSG00000167613.16,6696,7246,8865,6824,493,545,526,587
ENSG00000288742.1,12,14,11,14,0,0,1,0
ENSG00000237955.1,3,1,11,3,1,0,0,0
ENSG00000167614.14,15,13,24,10,5,3,8,2
ENSG00000227407.1,0,0,0,1,0,0,0,0
ENSG00000268496.1,2,1,0,1,0,0,1,0
ENSG00000269873.1,1,4,2,0,0,0,1,1
ENSG00000267838.2,12,9,17,9,0,0,0,1
ENSG00000226696.7,42,47,77,27,6,8,11,12
ENSG00000235681.1,5,8,6,6,0,1,0,0
ENSG00000167615.17,2701,2453,2777,2189,168,118,228,251
