MFL,MFN,MFPA
HMGB1P1,BUB3P1,RPL31P59
NDUFB4P4,GPX4,KIAA1671-AS1
KIF26A,MIR6514,ELMO1-AS1
ZSCAN2,ZBTB42,CRIP1P4
FBXL14,AATF,RN7SL813P
HAR1B,NXF1,GACAT2
RPL21P41,DBNDD1,UQCR10
EML5,DUSP14,ARL5AP4
SOGA3,SLC38A5,RPS29P14
HS3ST5,PIK3R5,RPS27P16
LDHAP2,RUSC2,TECRP2
CYCSP28,CHROMR,PRR15
CDKL3,FSTL3,MPPE1
CTAGE8,DDX52,LINC01659
DYNLT2,TESK1,RNU6-979P
OR2A20P,GAL3ST3,IGLV3-9
RPL7L1P13,TMEM140,RPL7AP28
MTHFR,SNHG29,THUMPD3P1
LINC01929,CKMT1B,MIR4525
RPL12P7,PARP9,MYL7
HMGB3P14,SEC1P,FGD5
RNF38,CHST11,LPCAT2BP
CRIP1P2,PDIA3,SUMO2P3
MIR1537,RNY1,MIR1250
SRPRB,NEDD4,CDC42P2
CSDC2,RNF187,EGFR-AS1
RPL21P9,IGBP1,WDR82P2
MIR6514,LAPTM5,LINC01971
CCDC54,PEAK1,CICP17
COX7A2P1,EZH2,TUBB8P3
PIGH,CUL1,FAM43B
SNAP23P1,TIMMDC1,SPATA48
PTCHD3P3,ZNF454-DT,GET1P1
EOLA1,GCNT2,C22orf31
RNF225,PDE6B-AS1,ZNRF3-IT1
SNRPEP5,SLC28A1,MIR1256
ATP5MGP1,PGAP1,HMGN1P19
ANAPC13,PDE8A,ZNF619P1
CLEC9A,MATN1-AS1,FKBP4P1
LINC02544,ZFPM2-AS1,ELK1P1
SNX16,WASHC4,KCNH7
CKMT1B,C2,MIR548J
H3P23,MED13L,MTND4P22
MYO9B,KLHDC7B,RNA5-8SN4
SPAG8,OXR1,EIF3LP3
GLIPR2,DTX3L,TSPAN8
RPS12P5,TMEM78,RNU6-953P
TRIM60P3Y,CASC9,MIR4306
GPR151,PLEKHA4,MIR920
SPAAR,RPL23AP82,NPAP1P2
EI24P4,P2RY6,RNA5SP382
ERH,ZHX2,RNU6-745P
KIAA1143P2,TUBAP9,SLC28A2-AS1
SIX3,QPCTL,OR8S21P
RECK,RPS4XP1,PTP4A1P2
FAM83C-AS1,CNKSR2,MBL3P
LLPHP2,SNRPD2,CXADRP2
YWHABP1,MAP3K20,NUP35P1
LINC01600,ZNF777,LINC02692
CYYR1,ARCN1,NBEAP4
LINC01622,SCD,MIR5192
EIF4A1P1,ADPRH,TRAJ1
PTP4A1P6,NPM1P12,RNU6-597P
LINC-ROR,HMGN1P35,RPL23AP67
ST8SIA3,KDELR1,OR8T1P
SLC12A1,C19orf71,LAMTOR3P1
FGF1,GIPC3,RNU6-68P
NMD3,CYTH1P1,HIRAP1
PLCXD2,TMEM54,SUMO2P15
APP,SP3,LINC02285
FAM131B-AS1,GRWD1,SNORA2B
FAM131B,SLAMF7,PRR13P2
EIF2S2P1,CD48,P2RX2
RN7SL481P,OLA1,RNU6-946P
RPL36AP15,SQSTM1,KCNJ8
FRG1KP,SCAND2P,PRMT8
ZNF584,PSMB8-AS1,ARL2BPP3
TMEM139-AS1,MGAT4B,LINC02332
COQ10BP2,TFAP2A,RN7SL356P
DNM1P46,NUMBL,LALBA
HSPA8P19,RNF10,PNPLA2
RN7SL225P,PSMB9,PSAT1P2
LINC00242,CANX,GOLGA6L22
CYTH1P1,STK39,MESP2
NPHP3-AS1,LINC01133,GOLGA8EP
ZNF385D-AS2,ODF3B,LINC01039
MIR3149,RNA5SP108,NECTIN1-AS1
HNRNPA1P17,TSHZ1,RASL12
TRIM29,POGLUT1,RPL31P30
KCTD1,IFIH1,NDUFAF4P4
ZNF385D,CFAP45,BANF1P4
TWSG1,FLII,MIR146B
LINC01543,ACOT9,APOA4
PALM3,PARP15,C10orf95
LINC02244,HAPLN3,RN7SL391P
MKRN8P,HSPD1P2,LINC01038
CDC27P2,TAPBP,SPATA31E2P
MIR3135A,ORAI1,OVAAL
MIR2052,IL10RA,OR2AH1P
BCAT2,ANKRD18DP,CBL
PCBP2P2,RN7SL342P,RNU7-195P
CYYR1-AS1,FAF1,ABCG4
CNOT10,NEU1,OR2D2
PTTG4P,RN7SL396P,RN7SL518P
CLEC12A-AS1,BRD1,DPPA5P4
BRWD1P1,TMPRSS13,MIR623
IFNA21,ALKBH5,LINC00437
SPDYC,PHF1,PPIAP25
EIF1B,TUFMP1,IGFN1
CYB5D1,NCAPGP1,PITX3
RPL22P2,LMAN2,SNORD27
MBD1,UNC93B6,RPL32P25
MYRIP,SETD1B,BABAM2
HAUS1P2,RAB24,RN7SL230P
RN7SL100P,RDH10,OR7E148P
SRRM5,RPL7,AKAP3
SMDT1,LINC01829,RNU7-4P
MFSD4B,PLEK,THRSP
LRRC19,RPS18,PROKR1
VASH1-DT,GCA,RPL31P45
GGCTP1,GALNT3,MIR3122
OSCP1,CDK17,ANHX
RNA5SP473,EIF3E,RNA5SP354
CTAGE12P,TMEM11,SALL2
SAC3D1,TYMP,GPR152
POLR1G,NATD1,SNORD62
NAA38,FOLR2,RN7SKP37
MIR1913,NUDCD1,RN7SKP219
FOCAD-AS1,ENY2,GOLGA8IP
SOX3,SCO2,SNORA41B
MIR4744,PI15,RNU6-455P
ETF1P2,P2RX7,PTMAP5
PPIAP60,ARHGAP25,HMGN2P36
MTND4LP5,TMEM62,SNW1
CCDC13,P2RX4,NDN
NFIB,MIR2052,RPS24P13
LINC02761,SBF1,COX6CP11
TGFB2,CD3E,PDSS1P2
PANX3,TIMMDC1-DT,RNU6-343P
MEP1B,GDAP1,NDUFAF4P1
MAGEC1,N4BP3,RPL7P6
GALK1,CAMKK2,MIR4261
MIR378D2HG,ANKRD44-IT1,RN7SKP151
SAMM50P1,NUCB1,PRPH
CYCSP2,NUCB1-AS1,NEK4P3
NANOGP1,HSPA1B,SNORD15A
LLGL2,TMED9,MIR6124
OIP5,EIF3H,SLC25A47
WRAP53,MAPK11,GOLGA6L1
TIPARP-AS1,RPS3AP33,LINC01515
PHKA2-AS1,GNA15,PKD2L1
CTAGE13P,DERL2,MYL2
NR2F1,PPME1,CCSAP
RNU6-584P,GORASP2,MIR4671
RTRAFP2,LINC02761,NOP56P3
RAD23BP3,TRABD2A,DUXAP6
NBPF21P,RNA5SP61,RGS5-AS1
NUDT2,MKNK2,RN7SL523P
U8,ASB11,PRC1-AS1
IMP3,RHEB,NDFIP1P1
KCNG3,STAT1,MRPL50P1
METAP1,CCDC54,RN7SKP276
GOLGA2P1,HYOU1,SPON1-AS1
YWHAQ,BTBD19,KTN1
TNFRSF10C,NUB1,SNORA75
FBXL2,USP2,PRXL2AP1
SPHK2,DRAM1,RNU6-529P
SPINK7,STAT4,LRTM2
IYD,SCG3,JMJD1C-AS1
TNFRSF10A-DT,IRF2BP1,RNU6-686P
C20orf173,GAS5,TPBGL-AS1
SUGT1P2,RC3H1,DOC2GP
EIF1P2,ACBD3,HNRNPA1P32
RN7SL231P,LYSMD2,CCND3P1
OSTCP8,RPS3,SLCO1B3-SLCO1B7
IL13,MIR378D2HG,RNU7-28P
CKM,DUSP22,MIR6763
ZNF454,RNA5SP202,MTND6P18
HID1,AGAP3,RNU6-1
RPS7P3,TMUB1,CLYBL-AS2
LINC00886,TMOD2,CTXN2
HIF1AP1,B4GALT3,SDR9C7
ACVR2B,EIF5A,RNU6-71P
PPP1R16B,MSN,FBXL12P1
MAP3K15,HELLPAR,OR4C6
ZNF355P,PIR,LINC00562
M6PR,LINC01600,CICP13
SLC22A14,GLS,LCN15
SPINK4,DLG4,TUBAP7
MIR7974,RNF5,CHCHD3P2
LINC00612,HSPA6,NOTO
AQP7,AGER,MIR5009
SNX19P1,PBX2,GLIPR1L1
DSCAS,HSP90B1,OR4P4
IL5,RIPK1,RNU6-254P
EPHA10,AMER1,RPL36AP15
INSRR,VPS11,SHANK2-AS3
CYB5RL,PTGIR,RNU1-146P
PLEKHG1,CAPN5,LINC02759
HOXC9,RIPK2-DT,RPL21P93
SLC12A9-AS1,GPSM3,CACNA1C-AS2
BNIP3P25,TMED3,VDAC1P12
RNU7-49P,SERPINB1,RNU6-1017P
RAX2,NBN,PPP1R1AP1
RPL29P24,KCMF1,TMEM123-DT
KLKB1,SLC22A23,FAM204DP
LINC02357,ASGR1,RNU6-1107P
SPECC1,EIF3I,BTG1P1
TCERG1P2,ATP6V0D2,KRT17P8
APBA3,MORF4L1,LINC02398
MTND2P16,KMT2C,MRPS21P5
PSMC1P4,CA2,RPSAP28
AMD1P1,PIP4P2,HMGB3P8
CABP1-DT,CCNB1IP1P1,RNU6-1231P
MTMR3,GALNT11,CD276
CTAGE10P,ABHD17C,MIR5579
MIR4518,CA3,RPL7P35
LINC01768,TMSB4X,EFL1
PCSK1N,TLR8,OR52H2P
TRIP6,SPTBN4,OR6K3
CAPS2-AS1,PGM2L1,RNU6-704P
MIR4653,FAM83G,MIR6503
ST8SIA6-AS1,RNU6-703P,DNAJC27
SPDYE7P,SSB,RNU6-485P
OR7E14P,GIMAP2,OR6K4P
HOXA-AS3,SC5D,RPS3P6
MUC17,HNRNPCP2,LINC02584
ARL5C,HMGB1P41,OR52V1P
GAPDHP45,HNRNPA1P47,SNRPEP10
PLP1,GOLGA2P10,VSIG8
LINC01063,TAP2,SERPINC1
CALY,ANO4,LINC02747
FAM171A1,ARPP19P1,FAH
BICDL1,GIMAP8,RBISP1
SLC16A12,LINC00996,MT1HL1
PXN-AS1,MOB3C,OR4Q2
CABP7,ESRP1,FAM161B
MIR6069,BCL9L,RPL21P103
ANKRD13B,GFPT1,RN7SL225P
CAPS2,POPDC2,PSMB7P1
GLRA4,SUPT5H,RN7SL166P
CYP2E1,PSMB8,OR52U1P
EBLN1,TRIM69,CCDC89
RN7SL416P,SPAG1,MIR3126
CDADC1,PHLDB1,OR5T1
RNU6-529P,RNF19A,HPRT1P3
LINC01657,PATL2,NODAL
FKBP1AP3,UGDH,SEPTIN7P1
TMEM182,RSL24D1,SNRPCP5
PVRIG,ATP6V1B1,LINC02768
IGLV5-52,MGAT1,NUTF2P5
CORO1A-AS1,PLA2G4C,ENOX1-AS1
CDHR5,ADAMTS7P1,RNA5SP301
SCT,TECTA,LINC00446
PGAM1P10,YARS1,TUBAL3
OR6C6,SF3A2,FRMD5
DRD4,CDYL,RNU6-399P
KCNIP4-IT1,PSMA4,UNC5B-AS1
OR6C66P,NOP53,RPL23AP70
LINC00663,PIK3R3,CHCHD4P5
TOX3,SEMA6D,LDHAL6CP
RPL15P4,NABP1,RPL35AP27
ADORA3,ATG9B,GTF3AP2
IL1RL2,SNORD3A,EIF4A2P2
ZNF56P,KHDRBS1,KIF26A-DT
ERVH-1,SNORD3B-2,CHCHD3P1
TCEAL5,KLHL20,RN7SL604P
ADAMTSL4-AS1,DNAJB6,MIR4710
PRTFDC1,ARL1,GRM5
PROK1,MAPK6,HSPE1P18
LINC01827,RACK1,RNA5SP534
OVOL2,RNU4-1,RN7SKP217
KLK4,RNA5SP370,CALM2P3
COPRSP1,FABP4,ANXA4
LINC00462,USF1,TRAJ19
RASAL2-AS1,F11R,PLA2G12B
HNRNPA1P47,XAF1,NBEAP6
ENKUR,LURAP1,GAPDHP44
BRAFP1,KLB,RN7SL414P
DNAJC17P1,SLC30A4,UBQLN3
MEPCE,UQCRH,CD3D
RPL7AP8,SPATA5L1,OR7E2P
GTSF1,ESYT2,MIR3155A
SYN3,RNU4-62P,MIR3162
ZCWPW1,ATP6V0B,ADAM21P1
SUCLA2-AS1,NAGK,BTBD7P1
CD2BP2-DT,SF3B2,MIRLET7I
FAM163A,DHX37,TMEM25
HOTAIRM1,GABRB2,LINC02648
SHD,ATF5,ST13P3
EMC10,CFLAR,MIR4480
ZNF70,ARID3B,OR52B4
MIR663AHG,NOP10,SFR1
GSX2,NUDT10,RPS13P5
MTND5P3,ACVR1,RN7SL634P
TBX5-AS1,DLC1,RN7SKP192
NDUFS1,FOXJ3,NUDT5
WIZP1,CFAP47,RNU6-415P
NDUFV2P1,RAB11FIP5,ZSWIM8-AS1
GS1-124K5.4,OAS3,RPL26P15
DPYD-IT1,PARP10,HMGN1P20
FRMPD3,GRINA,RPSAP12
SULT1C3,UBXN6,SNORD126
RPSAP72,KDM2A,HABP2
ABI3,EMC7,IGF2
DPYD-AS2,RCE1,OR5M2P
GNGT2,DNAJB6P1,RNU6-198P
FOXRED2,CFLAR-AS1,MIR4688
LINC01290,OAS1,RNU6-878P
IGLL1,MAF1,RNU4-54P
CMKLR2,WDR97,RPL13P6
C1QTNF3,RPL38P5,TRAJ16
RN7SL263P,ST13,NTRK3
LHX5-AS1,POLE4,H2BU1
CXXC1P1,PBX1,LINC01341
SMG7,HEG1,LINC00052
IRS4,SCARNA9,MIR1255B2
SNORD3B-2,MKRN5P,RPEL1
SLC45A2,ST3GAL4,OR11H7
SOX21,IL4I1,KRT18P14
ZNF350-AS1,DHCR7,MTND1P20
SMG7-AS1,TMSB4XP1,SLC26A10
ZBED9,KDM3A,SMPD4P2
CPO,SLC26A8,SPA17P1
PVALB,SRPRA,GOLGA6L6
FAM166A,LINC02904,COMMD4P2
CNN3,MAPK13,TRAV1-1
RPL7L1P1,CCNG1,MIR4298
TLL2,SLCO3A1,LINC01150
ENTPD8,OAS2,MTND6P14
ACER2P1,PARP12,TRAJ8
SMPD4BP,DESI1,MIR4483
CC2D2B,CSDC2,TRAJ9
KRT87P,GK-AS1,LINC02489
ZNF254,PHACTR4,NRARP
TOR1BP1,ACO2,RNY4P6
SPEF2,BRPF3,TRAJ10
LINC01052,SESN2,NCOA4P1
APOL5,RHPN1-AS1,STAM
PHBP10,PRDM4,RNU7-169P
SMIM15-AS1,MAFA-AS1,MTND4LP21
SLC25A51P4,UBN2,NIPA2P5
GPR89A,TTC26,PTGDR2
LINC01885,GSDMD,SYT12
LINC00378,ZC3H7B,PFKP-DT
NDUFB4P2,LAP3,TSC22D1-AS1
ABCF2P2,ZC3HAV1,SNAP47
MYG1-AS1,RAD9A,RPSAP6
PPP1R18,TBC1D17,OR52E5
TUFT1,CYP7B1,BTBD1
AMHR2,CCDC30,RN7SL413P
USH1C,MICB,ACTG1P17
LINC02108,C6orf62,MIR26A2
SNORA40B,HSF1,SMIM2-IT1
CLK1,FGD2,OR52E8
ILRUNP1,LPL,ZNF75BP
GCK,NSMAF,RPL12P7
PSMB3,CYP7A1,RNU6-851P
LINC00920,LINC01388,OR7E26P
THEM5,PSD3,RNU6-376P
LINC01034,UNC93B4,MEIG1
RNU6-750P,FOXD4,OR56B1
CLIP3,CBWD1,SLAIN1
RPL39P14,SHANK1,ESRRAP1
DDRGK1,APLP1,GRK1
LINC00347,APOBEC3G,MIR4515
RFXANK,TXK,MRPL57P8
FRA10AC1,CHCHD3,CMKLR1
RNA5SP323,APOBEC3F,RNA5SP298
MIR5000,TRIM38,IL26
C2CD4D,APLP2,GGTA2P
DDX39BP2,RN7SL648P,WSCD2
RPL35AP14,KCNK5,OR56A7P
HIGD1AP15,BRMS1,RPS3AP8
SNX29,THEMIS2,LINC00301
ODF3L2,SLC18A1,OSBPL9P4
HOXB-AS3,TRAFD1,RN7SL706P
RFPL1,ADAMTS8,TULP3P1
INKA2-AS1,VLDLR-AS1,TRAJ13
MBLAC1,POU2F2,RN7SL108P
AP4M1,CBX6,GOLGA6L4
RPL23AP67,PUM3,RNU6-1306P
LNX2,TEC,CD44-AS1
SEPTIN5,PACS1,MIR4308
TMEM273,ROPN1B,RAC1P3
FAM78B-AS1,SLC41A3,RPL21P109
INTS6P1,NFKBID,HSPE1P12
LRRC20,RPL3,RAB42P1
LINC02002,RALGPS2-AS1,RNU6-1207P
CHAT,RN7SL334P,LINC02098
RNU1-91P,PER1,RPS4XP15
HLA-DRB5,MIR3142HG,AVPR1B
MIR1285-1,CASP10,MTCO3P23
RN7SL477P,CMTR1,CHORDC2P
CYBRD1,ASPH,HBZ
GTF2IP6,ADRA2C,ARHGAP19-SLIT1
TERF1P5,SLC12A8,RN7SKP134
AOC4P,CNOT4,LINC00582
RPS23P3,MRTFA,ABCB10P3
HJV,RBM14-RBM4,MIR670HG
SSX8P,NASPP1,HERC2P1
SNORA54,SEMA7A,RNU2-42P
NUDT10,CASP8,LINC00645
RNA5SP61,PRRG1,MTCO1P42
SIGLEC20P,COPRS,ABCB10P4
TRMT6,ME2,PABPC3
RNU6-30P,EHBP1,LINC02623
MROH9,TNRC6B-DT,RNU6-881P
ARMCX6,SCYL2P1,EDRF1-AS1
OR7E28P,GRAP2,CFAP73
PPT2,AIM2,LINC00865
MIR933,SLU7,DDX54
GSC2,IFI16,EFS
GSTM3P2,RPS19BP1,LINC01805
RPS15P9,ATF4,MIR3173
RNVU1-29,PDGFRL,PTPN5
TMPRSS11A,ATF2,RN7SL464P
PPIAL4H,CYREN,RNU6-834P
HMGCS2,VAMP2,HMGN2P39
KRT18P62,MKRN1,MIR6750
DHRS7B,GK,NKX2-3
MAZ,SREBF2,MIR670
TBATA,H2AZP2,MIR4715
PAN3-AS1,PHACTR1,KLC2-AS2
HBB,SQLE,RPL7P45
PIK3IP1-DT,MIR5094,ALDH1A2-AS1
LINC02636,CHP1,IPO7P2
SMPD4P1,CCND1,PITPNM2
ACTBP14,HIGD2A,MIR4297
LRP2,TRAM1,RN7SKP243
DHRS9,FZD4,ASAP2
OXCT1-AS1,MSRA-DT,RGS13
SNX29P2,NOP16,RNU6-501P
SULT1A2,KIAA0040,PABPC1P8
GRM3,MED8,ZFP64P1
ART5,INO80-AS1,ABCB9
LINC00424,ANKFY1,RPL35AP29
FGF9,PI4K2B,SMAGP
RRN3P2,SIK3,NPM1P47
OR52M1,HMGA1,EIF3LP2
LAT,VAMP4,OR2AJ1
KANTR,MCUR1,DUSP8P1
PSAPL1,HIP1R,OR5B3
DPY19L3-DT,SMIM29,C1QTNF9
RNU6-1143P,PRRC2C,RNU6ATAC35P
KLF17P1,RPL35P2,LINC02293
LINC02447,DLL4,HMGN2P38
BBS5,JARID2-DT,MIR6746
PPP2R2C,TXNL1,LINC00929
XAGE5,SPRED2,AGBL5-IT1
HLA-DMA,EFCAB6,PHOX2A
LINC00463,SPINT1,IL31
FAM91A3P,AQP9,FCRL2
MXRA7P1,DCAF4L1,RANBP20P
SELENOP,UPK3A,METTL8P1
ARL2BP,RNU6-26P,OR9R1P
LINC00604,NDUFB9,PRKAB1
STARD7-AS1,RBM47,TSPYL6
TTC33,GGNBP1,DIAPH3-AS2
SMG1P2,WNK3,RNU6-53P
ATP8B3,FYTTD1,MOAP1
DPP4-DT,EHD4,METTL21C
NUDT19-DT,PSMB6,RYR3
HLA-DPA1,CLDN23,KCNK13
TIPINP1,CLIC1,MIR613
RPS3AP39,SLC40A1,HSPB8
EIF4EP1,MAPKBP1,OR6C71P
HMGN1P11,TTC38,HNRNPA1P74
RPLP1P13,RUBCN,RN7SKP95
HMGA2,TYRO3,MIR6747
STAU2P1,ERCC1,SNRPD2P2
PXMP2,PPP1R13L,RNU6-876P
RAB5CP1,HUWE1,KRT6B
SNORA70G,BAK1,MIR7107
GLI3,KLHL38,LINC02340
RC3H1-IT1,MIRLET7BHG,LINC02658
TNFSF11,WSB1,LINC00840
ZNF804A,PARP14,OR9I3P
LINC02434,TIPINP1,HOXC4
EIF2S2P5,SATB2,ATP5MC2P2
RPL22P19,SLC6A21P,CYP26C1
DUXAP7,MRPL54,SLC18A3
MTND5P26,SNX12,MIR4654
KISS1R,COPRSP1,MIR6859-3
KBTBD7,CALR4P,KRT3
TUB,CKAP4,GRK5-IT1
NR1H5P,STC2,EIF2AP4
DNAJA1P6,ILRUN,ULK4P3
RNVU1-30,RPS6KC1,KRT86
KPNA7,MARK4,CDC42EP2
MTND2P31,KCNIP4-IT1,KRT18P59
SLC25A15,AFTPH-DT,LINC02653
RPL23AP78,COPS3,RN7SL375P
CYSLTR1,SVBP,MIR1278
FNDC3CP,TYW5,LINC02633
H2BC20P,ANKRD24,OR2X1P
ABCA11P,THBS1,NR4A1
COX7B,NHSL2,MCMBP
RFPL3,KCNK2,GPHA2
HNRNPA1P32,RTL5,RNU6-539P
PMS2P2,HSPE1P3,FXYD4
PPIAP80,RPS4X,CCDC179
RBISP2,SPATS2L,TBC1D13
CD8B,DNAH10,MTND3P12
AZGP1,YIPF7,KLRC3
NRAD1,ADCY8,XRCC6P3
CD63-AS1,CDK2AP2,CTBP2P5
PDE6B-AS1,KRT18P63,RNA5SP79
LRRC37A4P,FDFT1,SNORA74C-2
RNU7-70P,CTSB,FAF2P1
LINC02776,AIP,OR5BL1P
LINC02688,RPL10A,KLRC2
SUPT6H,OSBPL9P2,EDDM3DP
TAFA3,MEIS2,EEF1G
H3P45,TASL,FAM170B-AS1
NPAS2,RRS1-DT,BRWD1P2
LINC01117,VPS54,MIR5191
RN7SL258P,HNRNPA1P66,PHYHD1
RNVU1-7,FKBP5,DUXAP4
SNORD59A,SHISAL2A,CCDC88C-DT
LINC00457,RNF144B,FAM53B-AS1
RNU5A-4P,COL22A1,RCBTB2P1
VDAC1P2,DMAC2,CYCSP38
ATXN7L3-AS1,TRAF4,CCNYL4
TMEM72-AS1,EFR3A,RNU6-36P
MTND6P9,EMC6,RANP3
C19orf84,SLC17A7,RNU6-570P
RXFP2,KCNQ3,LINC02853
MIR6512,STT3A,MIR4713HG
USP27X,RPL13A,AQP6
TIMM13,ST3GAL6-AS1,DEGS2
LINC01637,FAM8A1,MIR618
NOP14-AS1,UHRF1BP1,UBE2D3P4
CYP21A1P,CYCSP6,RNU6-1277P
CUBNP2,KIF13A,TOMT
CBARP-DT,TMEM97,RPL11P3
CDK7P1,COL5A2,HIGD1AP10
EGFLAM-AS2,RRAS,CSP1
PHBP13,NDRG1,OR4A12P
MAB21L1,A4GALT,NUS1P2
PTGFRN,MGAM2,SEPTIN14P12
LINC01849,CCDC32,LINC01582
RNU6-272P,OGT,CIAO2A
GPATCH8,XAGE5,RNA5SP324
HSPD1P9,TCF4,RNA5SP390
KCTD9P5,NPM1,USH1C
ZNF33B,HSPE1P11,CARD17
MIR648,PRMT1,MIR7515HG
ZNF77,APOA1-AS,DCT
CDR2-DT,ARHGAP31,RNU6-1215P
SPDYE17,MKRN8P,RN7SL314P
LINC02117,UNC93B1,TACC1P1
KLK12,MGAM,MIR199B
EIF3JP1,RAB7A,GTF2IP11
MIR4999,ASS1P4,MTND1P18
VPS25P1,TCEAL5,LINC02634
SNORD48,TGM1,ZFP91
RNVU1-1,RNF31,RPL7P40
SIGLEC18P,IL6ST,RPL9P6
METTL15,IRF9,ARL14EP-DT
UPK1A-AS1,REC8,LINC02915
CDC42EP3P1,TALDO1,PPP1R12A-AS2
BCL2L1,TINF2,OR6T1
NUAK1,ANO6,RPGRIP1
H2AC9P,CDIPT,UTF1
RHOXF2,SEC23B,PPIAP26
GPR17,BCAP31,CTSLP3
TIMM9P2,MVP,KDM5B
EEF1B2P4,RRBP1,PARD3-AS1
H4C8,PLEKHA8P1,SERPINA10
MIR4258,DSTN,LINC02390
SCARNA18B,SLC30A3,RNU4ATAC16P
OR10Z1,CCNL1,RNU6-59P
ARL3,PSME2,MIR3175
RPL23AP97,LINC01970,LINC01318
CICP20,LINC01356,LINC01799
MSH4,IHO1,ARF4P3
WDR87BP,HSF4,SNORD13D
ZNF607,NOL3,RNASE9
LINC02218,ZFHX2,OR1C1
PCGF6,ITGB8,NKX6-2
GUSBP17,RPS3A,FAM163B
DCAF4L1,RPL23AP61,LINC00333
SOWAHB,FASN,SNRPN
AGR2,DCLRE1B,HAUS4P1
IL36A,TFAP2C,RPL35AP5
LINC01823,DUXAP7,GYG1P2
HMGB1P10,SLC25A33,RN7SL78P
RNA5SP370,RTF2,LMLN2
TMEM151B,RAB7B,CCDC12P1
INHA,RNH1,SNORD53B
RN7SL246P,EAF1-AS1,NAALADL1
EID3,SMIM26,ANO3
DRC3,ATG4D,OR7E87P
KNOP1P2,CBLN3,OR4C13
C12orf75,HHIP-AS1,MTND4P1
AAK1,VMP1,PSMD10P3
H2BC8,TRA2A,RNU6-808P
PIGK,PSMB10,CBX3P5
PLCD4,PSMA7,RN7SKP164
KCNT2,NXPH4,GLTPP1
NUP210L,ATXN2L,MIR3157
LINC01393,HPCAL1,ALDH3B2
MMP28,TPM4,FGF14-AS2
GPS2P2,IL27,RNA5SP80
MIR3143,ODC1,MIR3942
CPXM2,ESRP2,SNORA74C-1
ZNF722P,ARL6IP1P2,RNU6-466P
RPS14P4,NEK5,HNRNPA1P33
RPS27P14,NFE2L3,KLC2-AS1
RN7SKP287,RNU6-540P,LINC02736
GIT2,NSDHL,GNPAT
RPL32P15,CETN2,SETP2
SDAD1-AS1,PRELID3B,RN7SKP158
DHH,KEAP1,GSC
ACSF2,KHNYN,SAA4
USP11,RWDD1,OR7E11P
TUBA1A,LINC02688,USP3-AS1
TMEM59L,LINC02108,RPS16P2
DANCR,RASGEF1A,MTOR-AS1
MACROD2,FAM126A,OPRL1
TNS1-AS1,RET,MIR98
FAM24B,FOXK2,RNASE8
OR5BK1P,RAB22A,MTCO3P22
GGTLC4P,UBA7,TLX2
RNA5SP20,ATP5F1E,RPL3P13
RPL21P34,NDUFB4P2,RCC2P4
FUBP3,FN3K,DNAJA2-DT
ZNF674-AS1,MOV10,PROKR2
PROZ,GRIP2,RPL32P12
E2F3P1,NAV1,CTAGE11P
LINC01493,LSP1,OR2AE1
PCGF7P,MMAA,RYKP1
GJB1,PIP5K1A,RPL36AP21
HMGB1P9,VPS72,RPL3P8
ITFG1-AS1,POLR1F,ATP4A
LINC02572,LAGE3,PCDHGA3
DEPDC1-AS1,RAPGEF3,RPL21P132
SNORA15,UQCRC1,H2AC21
MPHOSPH10,GPR157,MYO7B
EPX,ABHD4,LINC00421
E2F3-IT1,TMEM89,BRI3P2
ZNF99,COX6CP2,RDXP1
RNF135,NACA,CCT5P1
RN7SL341P,SLC7A7,MT-TI
SLC44A2,MTRNR2L5,FSIP2-AS2
RNU6-268P,PWWP2B,SNRPGP18
NFIA-AS2,TAS2R2P,HSPD1P16
MIR6738,PTPN1,TRPC7-AS1
RNY4P19,LRP10,SNX18P7
EIF3A,RIPOR3,NAB1P1
TUBB8P5,CDC42SE1,TMEM92
TAS2R2P,RPAP3-DT,MT1L
ZNF808,SSR3,PPIAL4E
KLC4,PPP2R2D,EFCC1
OR4X2,PFDN4,TAC4
ETV1,ADIPOR1,LINC01545
LINC01446,RNF114,SPDYE12P
MPRIP,C1GALT1,CUL1P1
LINC01135,PRKCA-AS1,SNORD38A
SERTAD2,KRT18P4,KANK3
KIR3DX1,CARM1,PDZK1
FBXO17,CTSS,UQCRFS1-DT
RN7SL612P,OR7C1,LHFPL1
WDR31,TMED1,LINC02033
TNPO3,CD58,ACOXL-AS1
RNU6-1091P,STAT2,RPS27AP6
PKD1L1-AS1,RNF149,RNU6-196P
MIR6768,DNM2,ARG1
LINC01924,ACTG1,OTP
LINC00867,UBE2D3P3,PSKH2
ETF1P3,HMGCS1,H1-7
RPL23AP26,PEDS1,MIR4256
C1QL2,INPP5A,NPM1P22
ICA1,ARL4A,COMMD4P1
E2F3,PLCL2,PCDHGA9
STOM,MECP2,CCNQP3
SFXN4,SHISA4,RPL36AP45
EGILA,YPEL3,ADRA1B
DIRAS3,SERINC1,CTNNBL1P1
PAH,DAZL,RPL7AP30
HTR3E,IMPDH2,CARD14
PSMC3,TRADD,KIAA0825
RNU6-11P,AGAP9,RPL23AP7
RASD1,BCAS2,RPS20P20
KCNE4,MAPRE3,NPM1P2
NIPSNAP2,IRAK1,RPL4P4
LRP4-AS1,PPP4C,RPL12P17
DAP3,NEMP1,TAS2R20
IL36B,HDAC9-AS1,ZC2HC1A
NT5DC3,RIN2,NSA2P2
