gene_id,MFL01,MFL02,MFL03,MFL04,MFPA01,MFPA02,MFPA03,MFPA04
ENSG00000186143.11,0,0,0,1,0,1,2,0
ENSG00000163792.6,10,14,7,3,7,8,6,5
ENSG00000138074.15,1345,1179,947,1233,302,241,244,266
ENSG00000138085.18,1347,1395,1057,1160,704,578,627,663
ENSG00000084774.14,1400,1359,1109,1351,377,363,401,411
ENSG00000115194.11,18,16,14,12,40,38,28,56
ENSG00000163793.13,8,2,19,2,3,1,7,1
ENSG00000138100.14,5,3,7,2,8,9,12,17
ENSG00000163794.6,27,26,21,19,3,4,2,6
ENSG00000115204.15,818,774,670,680,231,223,247,235
ENSG00000115207.14,937,917,700,819,177,153,175,195
ENSG00000234945.8,4,3,3,4,6,7,7,7
ENSG00000234072.1,38,45,40,46,6,8,9,9
ENSG00000115211.17,682,697,498,603,208,165,213,213
ENSG00000115234.11,1361,1346,1026,1176,603,556,538,593
ENSG00000163795.14,432,466,294,412,195,173,197,210
ENSG00000115241.11,2370,2122,1612,1931,1565,1490,1511,1505
ENSG00000213453.3,329,339,221,276,182,177,175,168
ENSG00000115216.14,2385,2282,1724,2040,2127,2034,2045,2384
ENSG00000157992.12,8,9,5,12,3,0,2,4
ENSG00000138002.16,211,163,153,172,62,52,50,48
ENSG00000235267.1,1,0,1,0,0,1,0,2
ENSG00000115226.10,3,4,2,4,7,2,4,5
ENSG00000084734.9,3,3,1,2,1,2,4,5
ENSG00000221843.5,107,83,64,79,2,2,10,8
ENSG00000243943.10,202,181,167,167,25,15,34,34
ENSG00000176714.10,2,7,13,6,2,2,2,1
ENSG00000198522.14,625,604,474,515,353,345,313,374
ENSG00000206731.1,0,0,0,1,0,0,0,0
ENSG00000119760.16,1007,1043,754,897,175,151,182,228
ENSG00000163798.13,878,822,644,736,222,176,203,234
ENSG00000205334.3,0,0,1,1,0,2,0,1
ENSG00000289326.1,1,0,0,0,6,1,5,3
ENSG00000243147.8,473,509,385,409,264,227,242,269
ENSG00000171174.15,31,25,26,23,5,3,12,10
ENSG00000158019.21,568,562,466,504,308,319,325,373
ENSG00000270846.1,0,2,0,0,0,0,0,0
ENSG00000265321.1,0,4,1,6,0,1,1,1
ENSG00000270528.1,3,0,1,1,3,0,3,1
ENSG00000277035.1,1,0,0,0,0,1,0,0
ENSG00000223522.2,8,4,4,5,7,2,6,6
ENSG00000229951.6,3,1,0,7,3,2,4,2
ENSG00000075426.12,10463,11325,7668,10066,4028,3527,3741,4497
ENSG00000270640.1,4,10,2,4,5,2,1,2
ENSG00000270210.1,16,8,11,7,2,3,3,6
ENSG00000227938.1,0,1,0,1,0,0,0,0
ENSG00000163803.13,21,40,27,26,16,14,14,12
ENSG00000230730.1,1,0,1,1,0,0,0,1
ENSG00000222232.1,0,0,0,0,1,0,0,0
ENSG00000226833.7,12,14,6,11,5,3,11,4
ENSG00000213639.10,2364,2141,1978,1991,1765,1743,1577,2042
ENSG00000163806.16,3,1,11,12,4,4,4,4
ENSG00000273233.1,1,1,2,1,0,0,0,1
ENSG00000171103.11,146,121,106,121,10,5,7,14
ENSG00000163811.12,1540,1227,1228,1236,526,476,493,555
ENSG00000265145.1,0,0,1,2,0,0,3,0
ENSG00000222224.1,1,0,0,0,0,2,0,0
ENSG00000265706.1,1,0,0,1,0,1,0,0
ENSG00000189350.13,2,4,3,0,2,12,2,5
ENSG00000179270.7,0,0,0,0,0,1,9,3
ENSG00000229224.2,0,0,0,0,1,1,0,0
ENSG00000115295.21,420,438,356,398,169,185,203,219
ENSG00000171094.18,0,0,1,2,2,1,3,2
ENSG00000286963.1,0,0,0,0,0,0,1,0
ENSG00000230737.1,0,0,0,0,0,0,1,0
ENSG00000197644.2,0,0,0,0,4,1,2,0
ENSG00000233862.8,0,1,0,0,1,5,2,3
ENSG00000119801.13,912,846,760,772,608,558,599,679
ENSG00000207187.1,0,0,0,1,3,2,1,1
ENSG00000231712.1,0,0,0,0,1,1,2,1
ENSG00000213626.13,795,674,568,680,482,485,469,595
ENSG00000287658.1,0,0,0,0,1,0,0,0
ENSG00000235997.4,0,0,0,0,1,1,3,1
ENSG00000280154.1,0,1,0,0,0,1,0,0
ENSG00000172954.14,147,132,111,129,50,40,31,56
ENSG00000278908.1,0,1,0,0,0,0,0,1
ENSG00000162949.16,0,0,0,0,0,0,1,2
ENSG00000230118.1,1,0,0,0,1,0,0,0
ENSG00000158089.15,2,0,1,1,1,1,0,1
ENSG00000214711.10,0,1,0,0,9,6,7,4
ENSG00000013016.16,4,5,1,2,0,0,2,0
ENSG00000213620.3,0,0,0,0,0,1,1,0
ENSG00000158125.10,0,0,2,1,3,0,4,4
ENSG00000277893.2,2,2,4,1,0,0,3,0
ENSG00000223647.1,0,0,0,0,0,1,2,2
ENSG00000237007.4,0,1,3,1,0,0,0,0
ENSG00000242272.1,1,2,0,1,0,0,1,0
ENSG00000273165.1,2,0,2,1,0,0,0,0
ENSG00000162959.14,37,29,22,22,26,13,14,14
ENSG00000162961.14,320,301,251,293,172,160,154,167
ENSG00000271228.1,0,2,0,0,0,0,0,2
ENSG00000288937.1,5,7,2,0,2,2,2,2
ENSG00000021574.13,453,404,398,355,131,114,144,142
ENSG00000272716.1,1,1,1,1,1,0,2,0
ENSG00000152683.14,570,545,464,497,149,111,143,150
ENSG00000229816.1,6,5,6,6,1,0,4,6
ENSG00000091106.19,109,123,98,113,14,28,30,46
ENSG00000119820.11,1037,979,882,814,299,305,284,392
ENSG00000272754.1,0,0,0,0,2,1,3,2
ENSG00000115760.15,2833,2635,2600,2891,313,230,314,358
ENSG00000230046.1,1,0,0,0,0,0,1,0
ENSG00000276334.1,28,33,29,45,3,3,6,10
ENSG00000276517.1,8,9,8,10,4,5,4,0
ENSG00000274159.1,1,1,0,1,1,2,0,2
ENSG00000279897.2,1,0,4,1,0,1,0,0
ENSG00000279544.1,0,2,5,1,0,0,0,0
ENSG00000018699.13,488,405,413,396,118,97,87,95
ENSG00000230876.8,0,0,1,1,4,0,6,1
ENSG00000236854.2,0,0,0,0,0,1,3,0
ENSG00000049323.16,21,25,22,23,5,1,8,3
ENSG00000223951.1,1,0,0,1,0,0,0,0
ENSG00000212204.1,0,0,0,0,2,0,1,0
ENSG00000152689.18,302,339,220,256,68,77,70,82
ENSG00000119812.20,1014,964,808,855,159,154,184,181
ENSG00000286415.1,0,1,1,0,1,0,2,1
ENSG00000238038.1,0,0,0,0,0,0,1,0
ENSG00000187999.4,1,7,3,1,0,0,1,0
ENSG00000228262.10,14,5,6,6,26,21,29,33
ENSG00000239649.3,0,0,0,0,4,8,3,4
ENSG00000235064.1,6,12,1,8,2,2,5,3
ENSG00000237790.1,0,0,0,1,0,0,0,0
ENSG00000285754.1,0,0,0,0,3,3,1,4
ENSG00000272027.2,0,0,0,0,1,0,1,0
ENSG00000232153.3,0,0,0,0,0,0,1,0
ENSG00000226994.9,0,0,0,0,1,4,5,4
ENSG00000264352.2,0,0,0,0,1,0,1,1
ENSG00000237320.2,0,1,0,0,0,0,0,0
ENSG00000288535.1,0,0,0,0,0,0,0,0
ENSG00000229013.1,0,0,0,0,0,0,0,0
ENSG00000234587.1,0,0,0,0,0,0,0,0
ENSG00000233752.1,0,1,0,0,0,0,1,0
ENSG00000260025.1,4,8,3,3,1,0,0,2
ENSG00000150938.10,2626,2563,2097,2482,451,414,353,421
ENSG00000171055.15,1316,1202,1034,1040,321,312,269,355
ENSG00000205221.13,2,0,0,0,3,2,2,2
ENSG00000115808.12,829,821,719,827,491,477,421,549
ENSG00000252756.1,0,0,0,0,0,1,5,4
ENSG00000008869.12,766,741,648,760,131,138,130,160
ENSG00000152133.16,394,355,287,347,192,173,178,216
ENSG00000055332.19,11489,11425,9365,10017,241,212,216,284
ENSG00000224891.1,2,5,3,2,0,0,0,0
ENSG00000138068.12,0,0,0,0,3,3,4,1
ENSG00000233159.1,0,1,2,1,0,1,0,0
ENSG00000218739.10,377,359,262,323,88,74,81,100
ENSG00000115816.15,1246,1065,903,929,307,301,292,306
ENSG00000272054.1,14,9,21,21,10,9,5,9
ENSG00000003509.16,261,227,201,221,39,32,39,37
ENSG00000115825.11,1398,1190,1116,1211,130,129,119,118
ENSG00000232028.1,1,0,0,1,0,0,0,0
ENSG00000207364.1,0,0,0,0,1,0,0,0
ENSG00000285925.1,3,6,2,2,0,0,0,0
ENSG00000115828.17,480,483,394,418,70,68,62,85
ENSG00000253078.1,0,0,0,0,0,0,2,0
ENSG00000289545.1,0,0,0,0,0,0,1,0
ENSG00000236213.3,0,0,1,0,0,0,1,0
ENSG00000163171.8,1088,1046,827,858,792,793,754,916
ENSG00000236572.1,0,0,0,0,2,2,4,1
ENSG00000225402.1,1,2,0,0,0,1,0,0
ENSG00000237803.6,3,3,1,2,2,3,5,2
ENSG00000115841.21,51,44,37,37,9,2,9,7
ENSG00000235848.4,4,4,2,5,3,3,5,5
ENSG00000138061.12,14807,13065,12951,12412,3576,3471,3096,4168
ENSG00000232973.14,90,68,78,84,78,59,61,91
ENSG00000280276.1,1,2,0,0,0,1,0,0
ENSG00000229160.1,1,1,1,0,0,0,2,0
ENSG00000273006.1,0,0,0,0,0,0,1,0
ENSG00000227292.1,0,0,0,0,0,0,0,0
ENSG00000227770.1,3,4,5,3,1,4,1,1
ENSG00000213594.4,1,0,2,2,1,2,0,2
ENSG00000119787.14,1030,922,758,855,212,171,190,258
ENSG00000288994.1,2,4,3,5,2,0,3,4
ENSG00000231367.6,0,0,0,0,4,5,4,2
ENSG00000287313.1,0,0,1,0,1,0,3,0
ENSG00000235009.1,0,0,0,0,0,0,5,1
ENSG00000213553.4,420,487,313,406,136,154,141,148
ENSG00000271443.1,0,2,0,0,0,0,0,0
ENSG00000143889.16,1425,1585,1135,1370,516,504,514,541
ENSG00000235586.1,1,2,3,4,0,0,0,1
ENSG00000143891.17,1210,1607,900,1101,282,325,310,328
ENSG00000232518.3,0,3,1,0,0,0,3,0
ENSG00000115875.19,2367,2116,1765,1869,294,271,279,360
ENSG00000152147.11,244,190,162,194,35,39,44,53
ENSG00000227238.1,1,0,1,1,0,0,0,0
ENSG00000232114.1,0,0,0,0,2,2,1,3
ENSG00000163214.21,298,268,222,274,34,35,43,44
ENSG00000223922.1,0,2,1,3,0,0,1,0
ENSG00000225284.1,0,0,0,0,0,1,0,1
ENSG00000188010.16,129,121,90,110,34,30,30,36
ENSG00000207295.1,0,0,0,0,0,0,0,0
ENSG00000214694.12,2,5,2,4,0,0,2,0
ENSG00000269210.2,0,0,0,0,0,0,0,0
ENSG00000115904.15,1061,1009,883,928,129,135,145,180
ENSG00000206985.1,0,0,0,0,0,0,0,0
ENSG00000225900.1,1,0,1,1,0,0,0,0
ENSG00000205111.9,3,3,3,0,0,0,2,0
ENSG00000011566.15,523,495,408,422,144,112,162,155
ENSG00000252473.1,2,1,2,0,0,0,0,1
ENSG00000273035.1,0,0,0,0,0,0,0,0
ENSG00000231312.8,73,72,46,45,64,54,45,58
ENSG00000289003.1,0,1,3,0,0,1,3,0
ENSG00000152154.11,4,5,2,2,2,0,0,1
ENSG00000138050.15,348,302,284,267,44,47,41,51
ENSG00000227028.6,0,1,6,3,5,3,9,6
ENSG00000235653.1,0,0,0,0,0,0,1,0
ENSG00000183023.18,452,604,389,515,40,33,30,38
ENSG00000289013.1,1,3,1,4,3,2,3,0
ENSG00000288992.1,1,0,0,1,0,0,1,0
ENSG00000287255.2,6,7,5,7,1,2,2,2
ENSG00000237442.3,4,3,2,1,0,1,0,1
ENSG00000287145.1,0,0,0,0,0,0,5,0
ENSG00000236090.2,28,19,23,24,24,16,13,29
ENSG00000236533.1,16,17,6,17,3,1,3,3
ENSG00000234362.6,120,125,75,54,0,0,1,0
ENSG00000205086.8,2,2,2,3,5,4,12,4
ENSG00000162878.13,84,90,71,63,1,3,5,3
ENSG00000224875.2,2,4,2,1,0,1,1,2
ENSG00000143924.19,1375,1231,1044,1181,242,193,218,251
ENSG00000115944.15,1669,1588,1305,1394,1663,1479,1609,1740
ENSG00000171126.8,3,4,1,3,0,0,3,1
ENSG00000232526.1,0,0,0,0,1,0,0,0
ENSG00000236913.1,4,3,2,6,0,1,1,3
ENSG00000057935.14,77,82,66,63,28,34,40,30
ENSG00000215263.2,0,0,0,0,3,4,5,6
ENSG00000162881.6,49,48,31,40,2,2,4,2
ENSG00000162882.15,172,205,120,157,42,37,37,48
ENSG00000288886.1,13,11,9,14,0,1,2,2
ENSG00000289082.1,5,2,1,0,5,7,9,3
ENSG00000226491.1,4,1,2,1,2,3,2,3
ENSG00000232202.1,2,1,2,2,1,4,2,1
ENSG00000231826.7,0,0,0,0,3,4,6,3
ENSG00000230587.3,0,0,0,0,2,2,2,2
ENSG00000286796.1,0,0,0,1,0,0,1,0
ENSG00000287387.1,2,1,1,2,0,1,0,0
ENSG00000152518.8,1225,1247,1037,1259,584,452,448,576
ENSG00000279873.2,5,3,0,4,0,0,0,1
ENSG00000234936.1,6,4,2,1,0,2,1,0
ENSG00000115970.19,627,598,439,549,134,119,111,107
ENSG00000264071.2,0,0,0,0,0,0,1,0
ENSG00000152527.14,26,33,16,18,14,8,28,14
ENSG00000223658.8,1,1,0,1,0,1,0,0
ENSG00000229695.1,0,0,1,0,0,0,0,0
ENSG00000252490.1,0,0,0,0,0,0,1,0
ENSG00000138036.18,164,167,143,176,66,47,54,57
ENSG00000138075.14,0,0,0,1,3,4,5,2
ENSG00000143921.9,2,0,1,3,2,7,11,6
ENSG00000138095.20,4433,3941,3531,3839,2207,2205,2037,2486
ENSG00000200924.1,0,0,2,0,0,1,1,2
ENSG00000264047.2,0,0,0,0,3,2,3,2
ENSG00000288707.1,0,0,0,0,0,0,1,0
ENSG00000219391.1,19,7,6,8,12,8,6,5
ENSG00000224637.1,0,1,0,0,0,0,0,0
ENSG00000138032.21,287,314,239,240,56,49,63,80
ENSG00000289272.1,3,3,3,4,4,4,6,8
ENSG00000226972.2,18,20,10,14,5,3,7,4
ENSG00000138079.14,0,1,0,0,1,1,2,4
ENSG00000138078.16,619,552,537,560,165,156,145,170
ENSG00000143919.15,67,51,59,52,55,45,47,42
ENSG00000259439.3,2,0,0,1,3,6,7,6
ENSG00000276670.1,0,0,0,0,0,2,1,1
ENSG00000236502.2,0,0,1,0,1,1,0,0
ENSG00000138083.5,12,8,3,2,5,3,7,6
ENSG00000225156.2,2,0,0,0,1,0,2,0
ENSG00000231848.1,8,9,1,9,1,0,2,2
ENSG00000170577.8,14,10,5,7,8,6,2,9
ENSG00000231156.1,1,0,0,0,1,0,0,0
ENSG00000205054.9,0,0,0,0,2,4,6,5
ENSG00000286728.1,0,0,0,0,0,0,2,0
ENSG00000286519.1,0,0,0,0,1,2,2,0
ENSG00000068784.13,214,178,125,128,46,32,29,40
ENSG00000239396.3,0,0,0,0,0,0,0,0
ENSG00000171132.14,95,124,84,85,31,26,35,44
ENSG00000228481.1,0,0,0,0,0,0,1,0
ENSG00000233829.1,0,0,0,0,0,0,0,0
ENSG00000232696.1,0,0,0,0,6,2,5,2
ENSG00000231336.1,0,0,0,0,0,0,0,0
ENSG00000233335.1,0,1,0,0,0,0,1,0
ENSG00000116016.14,1083,1044,839,1037,356,302,306,372
ENSG00000228100.2,0,0,0,0,0,0,1,0
ENSG00000253515.2,0,0,0,0,2,2,2,1
ENSG00000250565.7,90,73,63,79,34,19,37,35
ENSG00000119729.12,1787,1679,1582,1655,445,441,451,523
ENSG00000250116.2,12,11,14,13,0,5,3,6
ENSG00000151665.13,146,123,123,119,33,23,26,35
ENSG00000119878.6,201,205,169,182,147,141,127,148
ENSG00000279254.1,3,1,0,1,0,0,0,2
ENSG00000222005.9,4,2,1,1,2,4,6,6
ENSG00000171150.9,367,335,277,311,124,148,127,171
ENSG00000239332.7,2,4,2,3,0,3,3,3
ENSG00000226548.1,1,0,0,0,2,2,4,4
ENSG00000228925.1,9,4,6,13,3,3,0,2
ENSG00000180398.13,3067,2863,2461,2626,2805,2647,2483,3057
ENSG00000068724.17,716,761,502,660,588,561,608,652
ENSG00000272814.1,1,0,0,2,0,0,0,0
ENSG00000233845.1,0,1,1,0,0,0,0,0
ENSG00000239605.11,1,0,0,2,0,0,1,0
ENSG00000273269.3,0,0,0,0,0,0,0,0
ENSG00000225187.1,1,2,0,1,0,0,0,1
ENSG00000143933.20,4205,3496,3210,3285,2339,2246,2244,2659
ENSG00000234690.7,1,0,0,0,2,2,1,1
ENSG00000226087.3,0,0,0,0,0,1,0,0
ENSG00000236824.2,2,1,2,2,5,3,2,2
ENSG00000119888.11,0,0,2,0,0,3,6,5
ENSG00000222685.1,0,0,0,0,1,1,0,0
ENSG00000277396.1,0,0,0,0,4,1,2,0
ENSG00000095002.15,305,250,251,256,37,40,24,44
ENSG00000184261.5,3,2,3,1,15,11,20,9
ENSG00000235760.4,0,0,0,0,0,0,0,0
ENSG00000230979.3,48,80,34,65,14,8,17,7
ENSG00000116062.18,930,828,742,756,135,124,107,142
ENSG00000224058.2,0,0,0,2,0,5,3,1
ENSG00000283502.1,0,0,0,0,0,1,1,2
ENSG00000138081.22,895,923,688,792,350,253,288,368
ENSG00000235369.1,0,1,0,1,0,1,0,0
ENSG00000236549.1,2,2,2,1,0,0,0,2
ENSG00000233230.2,11,3,5,3,2,0,1,5
ENSG00000230773.9,4,5,5,9,6,9,11,7
ENSG00000275423.1,0,0,0,0,0,0,1,0
ENSG00000201010.1,0,0,0,0,0,0,0,1
ENSG00000170802.17,570,523,472,516,243,259,215,282
ENSG00000251889.1,1,0,0,0,0,0,1,0
ENSG00000272663.1,0,0,0,1,0,0,2,1
ENSG00000162869.16,466,403,363,356,149,141,128,154
ENSG00000202227.1,0,1,1,0,0,0,0,0
ENSG00000243244.7,0,0,2,0,0,0,5,1
ENSG00000068781.21,0,0,0,0,1,0,1,1
ENSG00000242441.8,0,0,0,0,0,0,1,0
ENSG00000279956.1,0,0,0,0,1,2,0,1
ENSG00000138039.15,0,0,0,0,0,0,1,0
ENSG00000282890.1,0,1,0,0,3,3,7,1
ENSG00000214602.3,0,0,0,0,0,0,0,0
ENSG00000170820.12,0,0,0,0,2,1,2,1
ENSG00000282998.1,0,0,0,0,0,0,1,0
ENSG00000234253.1,7,6,6,8,0,0,0,1
ENSG00000179915.25,0,1,2,0,11,7,14,10
ENSG00000285548.1,0,0,0,0,1,1,0,0
ENSG00000230327.1,13,7,5,11,3,1,1,3
ENSG00000238165.1,3,3,0,3,2,1,0,1
ENSG00000286412.1,0,0,0,0,0,0,3,0
ENSG00000231918.1,0,1,0,0,9,6,8,5
ENSG00000287867.1,1,1,0,0,1,0,2,0
ENSG00000224344.1,1,1,2,0,0,0,0,0
ENSG00000223710.1,0,0,0,0,0,0,1,0
ENSG00000226366.1,0,0,0,1,0,0,0,0
ENSG00000287344.1,0,0,1,0,0,0,0,0
ENSG00000236538.1,0,0,0,0,7,17,13,4
ENSG00000204993.3,3,2,2,5,19,24,14,20
ENSG00000233083.1,1,0,0,1,0,0,1,0
ENSG00000264975.1,0,0,0,1,0,0,0,0
ENSG00000228033.6,1,1,1,0,13,12,11,6
ENSG00000232604.1,0,0,0,0,0,0,1,0
ENSG00000115239.24,292,236,230,222,96,68,102,106
ENSG00000143942.5,59,50,38,53,9,5,6,8
ENSG00000068912.15,1247,1195,899,979,589,539,561,655
ENSG00000265452.1,2,2,1,0,1,2,1,0
ENSG00000119737.6,20,16,19,16,0,1,4,2
ENSG00000068878.15,2633,2423,2172,2325,645,630,612,685
ENSG00000170634.13,111,78,80,83,54,48,45,48
ENSG00000235937.1,1,0,1,3,0,0,0,0
ENSG00000233266.1,2,4,1,3,4,3,6,6
ENSG00000272156.1,3,1,2,3,1,2,2,1
ENSG00000252934.1,0,0,0,0,0,0,1,0
ENSG00000178021.11,1,1,0,0,1,0,0,0
ENSG00000177994.16,0,0,0,0,0,0,0,1
ENSG00000115306.16,389,401,359,466,522,480,500,619
ENSG00000237887.1,1,2,0,1,1,1,3,1
ENSG00000234943.2,0,0,0,0,0,0,0,0
ENSG00000289627.1,0,0,0,0,6,0,5,5
ENSG00000238018.2,2,0,0,0,2,0,2,1
ENSG00000214595.13,13,9,12,18,17,15,21,18
ENSG00000285519.1,0,0,0,0,0,0,0,1
ENSG00000115310.19,6553,6075,4859,5593,4149,3866,3809,4547
ENSG00000200086.1,0,0,0,0,0,1,0,1
ENSG00000162994.16,82,97,87,77,9,10,19,15
ENSG00000203327.2,3,4,10,6,0,4,1,3
ENSG00000227799.1,11,11,6,10,1,0,3,1
ENSG00000143947.15,8957,8784,6813,7000,5085,4808,4829,5566
ENSG00000289606.1,6,1,1,1,8,4,8,4
ENSG00000085760.15,868,799,703,746,216,231,232,285
ENSG00000162997.15,15,9,9,14,1,2,3,0
ENSG00000240401.9,3,8,4,6,3,4,4,10
ENSG00000206964.1,0,0,1,0,0,0,0,1
ENSG00000115355.18,4315,4215,3599,3959,482,454,498,538
ENSG00000233594.2,3,5,3,7,2,0,1,0
ENSG00000239189.1,0,0,0,0,1,0,0,0
ENSG00000163001.12,825,812,617,676,512,484,524,579
ENSG00000275052.5,2472,2339,2045,2169,532,524,585,654
ENSG00000212175.1,1,1,2,5,3,0,3,5
ENSG00000272606.1,0,0,0,0,1,0,0,0
ENSG00000138035.15,7783,7998,5754,6184,198,176,171,190
ENSG00000115380.20,1,0,0,1,1,0,1,0
ENSG00000272180.1,0,2,1,1,1,0,0,0
ENSG00000226702.1,0,0,0,0,0,0,2,1
ENSG00000207798.1,0,0,0,0,0,0,1,0
ENSG00000233251.8,8,14,15,9,0,0,0,0
ENSG00000055813.6,43,47,19,51,8,8,9,6
ENSG00000199395.1,0,0,0,0,0,0,1,0
ENSG00000271115.1,0,0,0,1,0,1,0,0
ENSG00000285755.2,2,2,4,2,1,2,0,0
ENSG00000212168.1,0,0,1,0,0,0,0,0
ENSG00000271615.1,0,1,0,1,0,1,0,0
ENSG00000028116.18,688,762,524,599,89,114,92,109
ENSG00000287875.1,1,2,2,2,0,0,2,0
ENSG00000115392.12,214,206,152,170,15,10,12,15
ENSG00000233426.3,64,73,63,72,72,90,81,88
ENSG00000225226.2,0,0,0,0,0,2,1,0
ENSG00000233723.10,0,0,3,0,3,2,6,2
ENSG00000231043.3,12,12,8,16,3,8,3,4
ENSG00000222030.1,0,0,0,0,0,0,0,1
ENSG00000271955.2,0,0,0,0,6,2,5,3
ENSG00000233891.8,0,0,0,0,1,0,3,0
ENSG00000200101.1,0,0,0,0,0,0,1,0
ENSG00000285611.2,0,0,0,0,0,0,3,0
ENSG00000228590.3,0,0,0,0,8,9,12,5
ENSG00000287640.1,0,0,0,0,1,5,4,3
ENSG00000119866.22,782,742,732,737,64,37,66,59
ENSG00000233953.1,4,0,2,2,0,0,2,0
ENSG00000271134.1,1,0,0,1,0,0,0,0
ENSG00000213495.3,0,0,1,0,0,1,1,0
ENSG00000271707.1,3,9,5,7,3,1,2,2
ENSG00000115421.13,685,559,550,561,150,111,152,177
ENSG00000228414.7,2,2,2,0,4,8,5,1
ENSG00000241524.3,0,0,0,0,0,0,1,0
ENSG00000237024.1,2,4,1,2,6,7,4,10
ENSG00000162924.15,3712,3213,3017,3530,566,528,454,590
ENSG00000201076.1,1,0,1,0,0,0,0,0
ENSG00000237522.1,140,94,112,109,9,5,5,3
ENSG00000232713.2,64,64,59,74,7,4,3,4
ENSG00000162927.14,348,298,297,313,69,64,57,63
ENSG00000222251.1,0,0,0,0,1,0,0,0
ENSG00000162928.9,410,454,308,389,167,167,170,198
ENSG00000162929.14,88,104,74,74,17,17,23,27
ENSG00000274769.1,0,0,0,0,0,0,0,0
ENSG00000212978.6,146,142,124,106,28,21,13,30
ENSG00000237651.8,8,2,7,2,2,0,5,2
ENSG00000271889.1,2,2,3,10,2,0,1,0
ENSG00000173209.23,874,834,706,743,37,24,42,47
ENSG00000115464.15,2807,2425,2386,2675,631,611,565,708
ENSG00000273302.1,3,4,5,5,0,0,0,2
ENSG00000271146.1,0,1,0,0,0,0,0,0
ENSG00000234624.2,1,4,2,1,0,0,1,0
ENSG00000270820.7,32,26,18,28,15,4,6,7
ENSG00000082898.19,5264,4985,4445,4863,685,660,726,940
ENSG00000285857.1,4,3,5,6,7,8,5,4
ENSG00000271243.1,0,0,0,0,0,2,2,2
ENSG00000226884.1,0,1,0,0,1,2,2,0
ENSG00000206973.1,0,0,0,0,1,2,2,0
ENSG00000213486.3,1,0,1,0,1,0,0,0
ENSG00000289410.1,10,3,1,6,1,1,2,1
ENSG00000227361.1,0,1,2,1,0,1,0,1
ENSG00000229831.2,0,1,0,0,0,0,0,0
ENSG00000170264.13,35,39,28,40,5,4,4,3
ENSG00000289247.1,0,0,0,0,0,0,0,0
ENSG00000230702.1,0,2,0,0,0,0,0,0
ENSG00000277498.1,0,1,0,1,15,6,9,11
ENSG00000115484.15,3746,3616,2938,3238,2664,2626,2569,3064
ENSG00000236498.1,3,1,3,6,0,2,0,2
ENSG00000286360.1,12,9,11,12,1,3,1,0
ENSG00000173163.11,382,358,271,296,110,102,119,129
ENSG00000278523.1,0,0,0,0,0,1,0,0
ENSG00000229839.6,0,3,0,2,2,3,1,2
ENSG00000271657.1,0,0,0,0,0,0,0,1
ENSG00000170340.11,1320,1288,1049,1044,408,405,342,452
ENSG00000266097.1,0,0,0,0,0,0,0,0
ENSG00000239958.3,0,0,0,0,1,0,2,0
ENSG00000228541.2,0,2,0,1,4,4,10,2
ENSG00000270335.1,0,0,0,1,0,1,0,0
ENSG00000241625.3,0,0,0,0,0,2,0,1
ENSG00000186889.10,43,17,26,17,22,27,21,24
ENSG00000229503.1,8,10,7,6,2,2,2,4
ENSG00000226622.6,0,0,0,0,2,7,11,4
ENSG00000232144.1,0,0,0,0,0,0,0,0
ENSG00000230595.1,0,1,0,2,3,0,0,0
ENSG00000115504.15,601,535,408,436,61,44,54,73
ENSG00000252436.1,0,1,0,0,1,0,1,1
ENSG00000286524.1,0,0,1,0,0,0,0,1
ENSG00000237162.1,2,0,0,3,0,0,0,0
ENSG00000231609.7,60,65,40,56,15,15,15,14
ENSG00000115507.10,516,714,358,568,351,289,310,372
ENSG00000270437.1,1,1,0,1,0,0,0,0
ENSG00000286480.1,5,10,3,4,4,0,5,3
ENSG00000232403.1,0,0,1,0,0,0,1,1
ENSG00000242412.1,0,0,1,1,1,1,1,0
ENSG00000143951.16,90,101,96,96,58,50,52,72
ENSG00000283636.1,0,0,0,1,0,0,0,0
ENSG00000233716.1,1,1,0,1,0,0,0,0
ENSG00000279485.1,0,1,0,0,0,0,3,0
ENSG00000014641.21,3119,3156,2537,2721,1527,1436,1371,1569
ENSG00000228305.2,24,32,24,26,8,6,13,11
ENSG00000229920.2,5,2,0,3,8,7,8,14
ENSG00000234488.1,13,10,12,19,4,5,5,5
ENSG00000228872.2,0,1,0,0,0,0,0,0
ENSG00000229221.1,2,1,0,0,0,0,0,0
ENSG00000169764.16,1453,1547,1156,1332,709,698,664,821
ENSG00000251775.1,0,0,1,0,0,0,0,0
ENSG00000143952.20,901,958,720,802,163,141,152,206
ENSG00000228079.2,11,15,12,15,0,0,0,0
ENSG00000197329.12,5707,6285,4975,5593,239,221,190,213
ENSG00000225889.10,67,106,64,70,1,0,9,1
ENSG00000230923.2,2,0,0,2,1,1,3,0
ENSG00000270354.1,2,1,1,1,0,0,0,0
ENSG00000288932.1,0,1,1,0,0,0,0,0
ENSG00000289176.1,0,0,0,0,0,1,1,0
ENSG00000236148.5,11,7,3,13,1,1,5,3
ENSG00000223935.3,0,0,0,1,5,6,4,3
ENSG00000119862.13,45,64,39,38,7,13,7,8
ENSG00000223863.1,0,0,1,0,0,0,0,0
ENSG00000260101.1,67,70,48,51,2,4,2,2
ENSG00000119844.16,2184,2066,1701,1770,1186,1053,986,1209
